Date,Campaign,Campaign_id,Ad_group,channels,Business_Contact,Region,Spend,Sales,Visits,Clicks,Impressions
2024-02-08,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,51420.961,51935.6647,449,472,16.0
2024-02-22,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,West,97293.9474,111374.6717,514,564,18.0
2024-03-04,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,19158.0988,39116.1552,105,107,5.4
2024-08-15,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,East,84865.3852,110694.5531,1885,2044,73.5
2024-08-19,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,South,25765.1171,80257.4471,105,107,5.2
2024-11-06,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,25129.0966,62112.8489,1584,1623,87.0
2024-02-18,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,11857.3765,94147.7042,2100,2124,100.0
2024-03-26,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,East,86376.9374,49634.8228,2621,2847,124.0
2024-02-17,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,72533.3673,8011.434,1808,1939,73.5
2024-03-13,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,West,34231.5177,44132.1403,336,347,13.2
2024-03-15,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,35006.7393,102869.4506,2117,2191,100.0
2024-02-23,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,East,84494.9817,11129.2062,498,540,17.6
2024-08-22,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,92765.4156,111747.0692,125,136,4.7
2024-07-24,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,60282.3485,107422.9107,377,399,15.6
2024-05-07,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,40743.2515,51582.2212,474,493,16.8
2024-09-11,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,South,5409.0477,20060.7447,99,99,4.4
2024-01-24,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,12743.845,37885.4348,413,418,17.6
2024-08-11,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,South,14264.6035,42753.6288,307,311,13.5
2024-04-03,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,East,27752.6541,106169.9305,1646,1691,73.5
2024-11-11,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,East,25777.4791,32211.4302,106,108,5.7
2024-09-02,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,54333.8766,123687.6517,486,512,19.6
2024-12-10,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,94415.5781,16150.405,507,554,16.4
2024-06-26,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,West,86179.9361,139377.555,395,429,17.4
2024-07-26,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,East,50965.3841,28120.1641,336,353,15.0
2024-08-02,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,North,1828.0962,17013.298,312,312,12.9
2024-08-23,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,6933.0504,12517.4149,1518,1528,75.0
2024-12-21,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,86049.0556,45330.5512,2511,2727,114.0
2024-08-23,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,North,28434.6397,70465.8101,425,437,18.8
2024-10-27,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,North,31877.2327,77292.0654,1666,1719,75.0
2024-05-31,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,South,14063.7679,39664.4266,416,421,18.4
2024-02-08,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,22389.0302,25744.5706,1674,1711,70.5
2024-06-14,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,24794.098,111838.8643,106,108,4.8
2024-06-02,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,East,41268.1372,32730.0201,2306,2401,100.0
2024-05-15,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,East,62352.2366,49704.2354,484,514,19.2
2024-09-07,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,35380.2928,56667.6348,337,348,13.8
2024-06-02,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,45041.3404,90646.7304,2263,2364,94.0
2024-04-20,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,East,18271.8197,16691.5339,435,442,21.2
2024-07-26,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,5733.3317,27451.8242,99,99,5.3
2024-12-28,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,34889.2136,117081.559,416,430,22.0
2024-04-02,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,6342.8972,85150.8931,403,405,20.4
2024-04-06,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,West,30042.0418,51118.7269,419,431,25.2
2024-08-19,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,North,83776.119,15548.1572,2657,2879,100.0
2024-03-03,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,36756.3912,102615.1868,430,445,16.0
2024-04-25,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,19406.8504,85922.0495,310,316,11.1
2024-10-21,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,90216.5476,84323.4363,1911,2083,60.0
2024-05-24,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,63970.9993,53461.0764,351,373,16.2
2024-10-12,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,South,98826.355,139802.7931,131,143,4.8
2024-07-15,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,East,30095.1168,34096.0951,2003,2063,86.0
2024-06-21,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,20116.8705,35394.0457,1479,1508,91.5
2024-06-12,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,29864.2343,100641.3368,2155,2219,120.0
2024-02-25,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,81267.9867,88137.5895,2452,2651,90.0
2024-09-09,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,South,24183.7227,72340.2982,317,324,15.0
2024-05-01,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,70193.1326,4587.5953,1857,1987,70.5
2024-04-09,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,73826.2431,24318.4126,504,541,18.4
2024-11-08,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,95888.2498,41798.1791,1885,2065,79.5
2024-12-22,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,98017.1525,129249.0761,400,439,13.8
2024-01-10,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,66386.7588,110686.98,433,461,18.0
2024-01-09,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,West,36343.1826,93418.9839,1703,1764,66.0
2024-05-10,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,West,45356.1152,67961.6912,454,474,21.2
2024-05-25,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,43982.8443,17056.9614,2171,2266,108.0
2024-07-03,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,38799.0599,15769.044,108,112,4.2
2024-01-12,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,33890.698,14848.0666,1597,1651,70.5
2024-11-15,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,East,16873.2427,92687.0021,327,332,13.2
2024-08-02,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,36679.2878,16853.4032,1616,1675,79.5
2024-03-12,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,South,96926.0505,120064.8525,135,148,4.7
2024-11-21,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,East,88227.4187,121762.3666,1919,2088,76.5
2024-09-20,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,South,61770.931,13864.5809,1740,1847,79.5
2024-08-20,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,East,19361.3175,98943.0493,1510,1539,61.5
2024-09-01,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,West,87878.6078,129205.7663,399,434,15.6
2024-06-05,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,31255.4134,73836.796,111,114,5.0
2024-10-15,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,South,54616.9156,65372.4606,113,119,5.5
2024-12-22,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,North,91188.2993,94295.2577,376,410,16.2
2024-02-19,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,North,33535.5415,47338.9795,1733,1791,100.5
2024-03-03,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,West,91342.9391,85810.9275,1882,2053,60.0
2024-09-21,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,23589.323,108391.1558,106,108,5.7
2024-06-14,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,South,92877.4401,16719.8579,1887,2062,61.5
2024-09-28,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,35930.6807,27669.6037,2202,2281,104.0
2024-06-05,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,South,37522.6608,62298.1747,1625,1685,67.5
2024-08-10,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,East,55345.4914,33111.9192,1740,1836,75.0
2024-12-13,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,East,34767.9447,116536.069,437,452,21.6
2024-07-03,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,45053.243,88286.5699,114,119,4.3
2024-02-04,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,50182.2651,54357.4066,114,119,4.1
2024-02-20,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,49152.8529,112472.4606,2228,2337,84.0
2024-11-17,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,East,96114.8346,21513.1109,2653,2907,126.0
2024-02-17,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,28250.6664,32938.5199,2280,2344,114.0
2024-01-28,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,28529.5,109234.5105,108,111,7.5
2024-12-14,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,83808.3768,79099.5187,491,532,24.0
2024-02-22,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,39261.6833,110149.1887,451,468,21.6
2024-03-01,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,North,7412.3947,102070.0503,306,308,14.4
2024-10-14,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,East,48177.2725,44779.3524,118,123,4.4
2024-12-30,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,North,55067.8686,73575.41,349,368,13.2
2024-03-11,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,East,61807.5042,110855.5745,1820,1932,84.0
2024-10-12,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,23585.8165,30571.8219,2246,2298,118.0
2024-12-08,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,North,97328.6179,66498.6582,385,422,10.8
2024-11-23,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,South,73728.1253,21099.8356,363,389,12.9
2024-05-10,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,72042.0559,88806.0183,120,128,4.9
2024-07-24,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,East,87299.9591,745.5737,2662,2894,94.0
2024-04-12,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,2710.1437,45595.489,2016,2021,96.0
2024-03-01,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,61352.9087,121426.6322,470,498,25.6
2024-07-29,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,81801.9072,126445.2427,374,404,15.3
2024-02-22,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,North,3533.9371,81817.1843,386,387,18.0
2024-05-27,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,75638.9568,19572.8394,369,396,14.4
2024-04-24,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,98970.7553,77842.985,133,146,4.6
2024-05-22,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,59381.6939,93302.1852,123,130,6.1
2024-04-29,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,42526.7697,12377.6456,1731,1804,66.0
2024-01-24,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,45415.4757,18143.1916,321,335,15.3
2024-07-16,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,East,67980.1296,5497.0253,353,376,12.9
2024-12-24,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,East,57038.5806,41608.1905,2300,2431,124.0
2024-10-01,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,West,78778.2666,122306.2999,2455,2648,90.0
2024-03-18,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,East,42221.5924,61520.4452,453,472,19.6
2024-01-02,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,41790.7327,103174.214,1618,1685,79.5
2024-12-28,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,East,74621.9411,11611.9112,124,133,5.9
2024-07-22,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,North,64587.3153,7546.9071,355,377,9.9
2024-01-03,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,77831.9935,111701.9596,487,524,14.8
2024-01-25,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,88727.6561,71929.625,1948,2120,91.5
2024-05-01,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,26414.2439,53372.4164,2100,2155,126.0
2024-07-27,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,East,31572.0835,55134.2595,1650,1702,88.5
2024-01-22,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,52742.3791,48234.6427,460,484,20.8
2024-06-22,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,East,93052.2338,129898.1417,123,134,5.8
2024-09-02,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,83485.3212,73915.4145,2360,2557,116.0
2024-06-12,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,West,46897.7274,120228.5129,2199,2302,80.0
2024-04-07,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,North,57354.5769,108948.4122,116,122,3.9
2024-05-13,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,West,71259.7814,100072.2696,2357,2524,100.0
2024-11-04,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,West,52315.7405,80308.5392,462,486,21.6
2024-01-10,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,9935.0272,87683.0434,2067,2087,96.0
2024-09-07,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,North,35338.4051,103766.466,336,347,14.1
2024-10-03,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,4856.4662,13736.407,1546,1553,61.5
2024-08-23,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,South,67019.5491,48114.4182,457,487,22.8
2024-05-11,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,South,33778.6661,94171.1324,105,108,4.7
2024-10-19,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,North,73862.4331,30410.2811,484,519,19.6
2024-07-28,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,South,43028.0454,71281.5677,333,347,14.7
2024-03-13,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,East,4654.2739,79883.7321,1987,1996,102.0
2024-05-31,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,38023.642,26743.6158,2292,2379,90.0
2024-06-08,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,West,21947.5865,44679.3886,394,402,14.0
2024-02-10,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,East,21507.646,101361.9607,2231,2278,102.0
2024-01-09,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,West,37823.2226,42409.393,2347,2435,86.0
2024-03-09,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,South,97834.7984,90112.1835,366,401,14.1
2024-01-13,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,West,96010.9186,64295.2021,126,138,5.3
2024-04-22,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,East,80365.0775,122962.0937,1861,2010,63.0
2024-04-23,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,24622.1783,47701.155,421,431,18.8
2024-08-07,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,East,76416.5174,49736.7815,120,129,6.1
2024-12-30,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,1634.8085,17552.236,1531,1533,84.0
2024-09-23,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,North,5729.2708,35991.6132,97,97,4.8
2024-02-15,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,West,83589.7033,94986.2209,489,529,18.8
2024-07-08,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,56467.2365,22650.5478,354,373,11.7
2024-11-07,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,North,37393.4367,83760.5733,339,351,14.7
2024-04-09,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,74071.7902,1594.6022,381,409,12.9
2024-11-12,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,West,11524.8621,38876.7945,108,109,4.7
2024-11-19,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,28739.9775,53350.0424,416,427,22.4
2024-09-09,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,South,72788.0954,13233.5258,2497,2678,72.0
2024-08-29,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,West,20796.1654,75557.9164,2156,2200,90.0
2024-01-17,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,East,60104.1988,13480.4401,365,386,15.3
2024-08-14,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,North,44821.5587,11123.6914,119,124,4.1
2024-11-30,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,20316.146,40600.4282,2098,2140,120.0
2024-02-11,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,West,88849.4327,106666.3339,124,135,5.9
2024-12-02,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,West,43609.2032,117384.4691,444,463,20.8
2024-10-28,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,South,59924.1136,100881.9829,354,375,14.7
2024-02-01,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,25378.4598,52573.8852,1707,1750,64.5
2024-04-18,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,34745.815,32080.9216,341,352,17.4
2024-10-21,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,4993.4855,30965.5286,1592,1599,58.5
2024-03-19,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,South,48373.1118,35320.5103,2242,2350,98.0
2024-02-10,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,East,34550.1228,32724.9559,1559,1612,70.5
2024-10-14,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,33007.4367,8158.3933,109,112,5.6
2024-01-02,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,North,89005.3348,31967.6694,1929,2100,88.5
2024-05-14,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,West,70416.6028,14713.3073,2378,2545,116.0
2024-10-19,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,45783.2237,1028.1607,2261,2364,106.0
2024-12-21,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,North,19615.5856,31439.7383,312,318,15.0
2024-10-02,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,97327.8153,52454.4507,2576,2826,100.0
2024-07-15,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,7569.0525,96260.7691,108,108,7.1
2024-04-24,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,East,13696.9929,106295.7562,1488,1508,88.5
2024-03-17,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,East,27105.1218,65844.3741,422,433,19.6
2024-07-10,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,95457.3827,133115.7427,2508,2747,108.0
2024-10-25,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,South,27960.3223,70509.0176,1572,1615,66.0
2024-04-11,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,49193.4896,62059.1878,331,347,14.1
2024-10-18,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,76140.3564,6025.4605,479,515,15.2
